,loss,mse,val_loss,val_mse
0,0.10551610589027405,0.06230825185775757,0.11309627443552017,0.06647887080907822
1,0.09314563125371933,0.04854227975010872,0.12191743403673172,0.07981746643781662
2,0.08793216198682785,0.04397551342844963,0.12507060170173645,0.08359299600124359
3,0.08386006951332092,0.04021240398287773,0.12330694496631622,0.08297069370746613
4,0.08086258918046951,0.03750608488917351,0.12540213763713837,0.08614078164100647
5,0.07880805432796478,0.03571685031056404,0.12198469042778015,0.08412028849124908
6,0.07692699134349823,0.034265607595443726,0.12820519506931305,0.08887109160423279
7,0.07537208497524261,0.03306383639574051,0.12349103391170502,0.08604131639003754
8,0.07419994473457336,0.03218916431069374,0.12431744486093521,0.08579482138156891
9,0.07331643253564835,0.03153937682509422,0.12695348262786865,0.08808255195617676
10,0.07252869755029678,0.031009245663881302,0.12522125244140625,0.08788137137889862
11,0.07151338458061218,0.030258221551775932,0.12511028349399567,0.08731061965227127
12,0.07093441486358643,0.029831448569893837,0.12384472042322159,0.08710843324661255
13,0.07062668353319168,0.02964896708726883,0.12823782861232758,0.09114385396242142
14,0.06994824856519699,0.029191188514232635,0.12353012710809708,0.08712372183799744
15,0.06927067041397095,0.028753815218806267,0.12448367476463318,0.0881243422627449
16,0.06864050030708313,0.028315898030996323,0.1235867589712143,0.08791594207286835
17,0.06845781952142715,0.028172779828310013,0.12529177963733673,0.08858096599578857
18,0.06801805645227432,0.02789613977074623,0.12472262978553772,0.08806761354207993
19,0.0675894096493721,0.027620729058980942,0.1278805285692215,0.09208594262599945
20,0.06726934760808945,0.027388261631131172,0.12434234470129013,0.08889905363321304
21,0.06684963405132294,0.02713211253285408,0.12543383240699768,0.08715741336345673
22,0.06654351204633713,0.0269141998142004,0.1289374977350235,0.09192407131195068
23,0.06644993275403976,0.026872597634792328,0.1289745271205902,0.09285131096839905
24,0.06603017449378967,0.026608621701598167,0.1277332901954651,0.0904807522892952
25,0.06562764942646027,0.026352958753705025,0.1235630214214325,0.08827652782201767
26,0.065421923995018,0.026211893185973167,0.12887226045131683,0.09304404258728027
27,0.06525704264640808,0.026098614558577538,0.12851998209953308,0.09418194741010666
28,0.06503157317638397,0.025959081947803497,0.12631306052207947,0.09048057347536087
29,0.06473454087972641,0.025779033079743385,0.1265183389186859,0.09157100319862366
30,0.06456001847982407,0.02566761150956154,0.12572583556175232,0.09122820943593979
31,0.06437545269727707,0.025558046996593475,0.1250281184911728,0.09062319248914719
32,0.06421597301959991,0.025477036833763123,0.1307828426361084,0.09656655788421631
33,0.06385752558708191,0.025233129039406776,0.1287841945886612,0.0942232757806778
34,0.06393205374479294,0.025260986760258675,0.1258159875869751,0.09158077836036682
35,0.06370900571346283,0.025139983743429184,0.12552720308303833,0.09077078849077225
36,0.06336789578199387,0.02490820921957493,0.1280558854341507,0.09306725859642029
37,0.06319106370210648,0.024821849539875984,0.12418815493583679,0.08831058442592621
38,0.06317510455846786,0.02479930780827999,0.12662412226200104,0.09246402978897095
39,0.06285963952541351,0.02461489662528038,0.12599878013134003,0.09104550629854202
40,0.06292592734098434,0.024637648835778236,0.12925899028778076,0.09392181038856506
41,0.0627816841006279,0.02457386814057827,0.12452664971351624,0.09060309082269669
42,0.06247861310839653,0.024388916790485382,0.12886197865009308,0.094349205493927
43,0.0623985230922699,0.024299953132867813,0.12798669934272766,0.09248387068510056
44,0.062292154878377914,0.024274365976452827,0.12792204320430756,0.092921182513237
45,0.06215328350663185,0.024183209985494614,0.1274465173482895,0.09394848346710205
46,0.06225566193461418,0.02422187104821205,0.12380073964595795,0.08894762396812439
47,0.062064748257398605,0.02413477748632431,0.12606196105480194,0.09170092642307281
48,0.06181773170828819,0.023991534486413002,0.12654730677604675,0.09139149636030197
49,0.061633042991161346,0.02387223206460476,0.12745565176010132,0.09408066421747208
50,0.06162375956773758,0.023855239152908325,0.1288534253835678,0.09319895505905151
51,0.06166530400514603,0.023873036727309227,0.1289217323064804,0.09493304789066315
52,0.061465922743082047,0.023763755336403847,0.1307484656572342,0.0939677432179451
53,0.06134190410375595,0.023689856752753258,0.1289653331041336,0.09136518090963364
54,0.06131093204021454,0.023648962378501892,0.1281251758337021,0.09424979239702225
55,0.06107528507709503,0.023537427186965942,0.12942072749137878,0.09580572694540024
56,0.06118176132440567,0.023581527173519135,0.12605144083499908,0.08847832679748535
57,0.06102137640118599,0.02350057289004326,0.12905919551849365,0.0947846919298172
58,0.06105541065335274,0.023530835285782814,0.12949024140834808,0.09323816001415253
59,0.06093861535191536,0.02343112975358963,0.12777698040008545,0.09235402196645737
60,0.06075786054134369,0.023344669491052628,0.1296815425157547,0.09472443908452988
61,0.06069415435194969,0.023300036787986755,0.12894731760025024,0.09626989811658859
62,0.06049293652176857,0.023196203634142876,0.12741269171237946,0.09370971471071243
63,0.06044752523303032,0.023173123598098755,0.12796656787395477,0.09503448754549026
64,0.06044445559382439,0.023168547078967094,0.13017022609710693,0.09648089110851288
65,0.06032154709100723,0.0231037475168705,0.1296549290418625,0.09329061955213547
66,0.06032760813832283,0.023096658289432526,0.13061125576496124,0.09564795345067978
67,0.060105711221694946,0.02297556959092617,0.12835241854190826,0.0915401428937912
68,0.060259077697992325,0.023054853081703186,0.13233108818531036,0.09679131954908371
69,0.059992846101522446,0.022883882746100426,0.1261879950761795,0.09258628636598587
70,0.059948861598968506,0.02287430129945278,0.13026782870292664,0.09662209451198578
71,0.05991978198289871,0.022864099591970444,0.12780353426933289,0.09385049343109131
72,0.05990089848637581,0.022856149822473526,0.12486614286899567,0.09008342772722244
73,0.05974813550710678,0.022742899134755135,0.12425994127988815,0.09031613916158676
74,0.059730153530836105,0.0227340180426836,0.12594561278820038,0.09327907860279083
75,0.059689171612262726,0.02272363379597664,0.12684333324432373,0.09261900186538696
76,0.05981259047985077,0.02280041016638279,0.12791745364665985,0.09426403790712357
77,0.05963898077607155,0.022688372060656548,0.12835882604122162,0.09434127062559128
78,0.059774912893772125,0.022758524864912033,0.12833678722381592,0.0923142284154892
79,0.05936627835035324,0.022538529708981514,0.1310863345861435,0.09642066061496735
80,0.059423159807920456,0.022556135430932045,0.12818075716495514,0.09415845572948456
81,0.05930902808904648,0.02250571735203266,0.12655732035636902,0.09280924499034882
82,0.05947217345237732,0.022597333416342735,0.12631559371948242,0.09345094114542007
83,0.059301529079675674,0.022489184513688087,0.12419890612363815,0.0906296968460083
84,0.05919230356812477,0.022427834570407867,0.12804532051086426,0.09524408727884293
85,0.05932090803980827,0.022497812286019325,0.12677299976348877,0.09465249627828598
86,0.05920279398560524,0.02243344485759735,0.12386687844991684,0.09065984934568405
87,0.059058595448732376,0.022361546754837036,0.12719011306762695,0.09453149139881134
88,0.05904562026262283,0.022355763241648674,0.12675254046916962,0.09234047681093216
89,0.05913957580924034,0.022401150315999985,0.12667544186115265,0.09281603991985321
90,0.058993060141801834,0.022310223430395126,0.12786200642585754,0.09114980697631836
91,0.05892854183912277,0.022301647812128067,0.13000506162643433,0.09439343214035034
92,0.05890614911913872,0.0222756490111351,0.12985819578170776,0.09561026841402054
93,0.0588100329041481,0.02220080979168415,0.1301155537366867,0.09540216624736786
94,0.05880657583475113,0.022207532078027725,0.12948733568191528,0.09561511129140854
95,0.05880054458975792,0.022196536883711815,0.12612590193748474,0.09328241646289825
96,0.05865471810102463,0.02213343046605587,0.12958280742168427,0.09538482874631882
97,0.05856110155582428,0.022083383053541183,0.12770257890224457,0.09385765343904495
98,0.058614738285541534,0.022113468497991562,0.12479262053966522,0.08914975821971893
99,0.05865050479769707,0.022117236629128456,0.12624119222164154,0.09209118783473969
100,0.05854914337396622,0.022065164521336555,0.12645883858203888,0.09283597022294998
101,0.058473993092775345,0.022044947370886803,0.13246634602546692,0.09769899398088455
102,0.058445703238248825,0.022026505321264267,0.1265808641910553,0.09379126876592636
103,0.05820070207118988,0.02189953252673149,0.12651336193084717,0.0940466970205307
104,0.05850854143500328,0.022052805870771408,0.12768840789794922,0.09317672997713089
105,0.05833632871508598,0.021961290389299393,0.12869377434253693,0.09352697432041168
106,0.0583401620388031,0.021961843594908714,0.1293059140443802,0.09646004438400269
107,0.05817653611302376,0.021873947232961655,0.13131535053253174,0.09691666811704636
108,0.05829397588968277,0.021934697404503822,0.12698744237422943,0.09359477460384369
109,0.058175038546323776,0.021869322285056114,0.12673459947109222,0.09335693717002869
110,0.05811063572764397,0.021830467507243156,0.12986481189727783,0.098589688539505
111,0.05827302858233452,0.021917644888162613,0.13040655851364136,0.09757224470376968
112,0.057968880981206894,0.021775415167212486,0.1291171908378601,0.09551291912794113
113,0.05806409567594528,0.021807508543133736,0.12766441702842712,0.09347125887870789
114,0.05798501521348953,0.02178041823208332,0.12786133587360382,0.09246606379747391
115,0.05790204182267189,0.021734196692705154,0.12889795005321503,0.0965823382139206
116,0.05794805660843849,0.021739346906542778,0.1267458200454712,0.09323377162218094
117,0.05796857550740242,0.021757252514362335,0.12836550176143646,0.09516303241252899
118,0.057741567492485046,0.021627865731716156,0.12825289368629456,0.09592336416244507
119,0.05785820633172989,0.021688397973775864,0.12751616537570953,0.0949927419424057
120,0.05785319581627846,0.021690648049116135,0.12810292840003967,0.09587349742650986
121,0.05786994844675064,0.02171071246266365,0.1263403594493866,0.09213259816169739
122,0.05769776552915573,0.021606307476758957,0.1298253834247589,0.0948297306895256
123,0.057727567851543427,0.02160891704261303,0.13066011667251587,0.09562216699123383
124,0.05771149322390556,0.02161082997918129,0.12441644072532654,0.09080947190523148
125,0.057800695300102234,0.021653378382325172,0.1279120147228241,0.09378335624933243
126,0.05760716274380684,0.02156754955649376,0.13305778801441193,0.09842497110366821
127,0.05768626555800438,0.02159515582025051,0.1266043484210968,0.0918835923075676
128,0.05745167285203934,0.021468115970492363,0.12665551900863647,0.09263715893030167
129,0.057476259768009186,0.02149391546845436,0.12576666474342346,0.09344791620969772
130,0.05756312608718872,0.021540364250540733,0.13049979507923126,0.09724139422178268
131,0.05748441070318222,0.02149026282131672,0.12865620851516724,0.09558012336492538
132,0.05738862231373787,0.021446138620376587,0.12665927410125732,0.09350182861089706
133,0.05737161263823509,0.021437976509332657,0.13263677060604095,0.09659142792224884
134,0.057416509836912155,0.02144998498260975,0.12640228867530823,0.09470424056053162
135,0.057259175926446915,0.021369973197579384,0.12910966575145721,0.0951986163854599
136,0.05740424245595932,0.02143743634223938,0.1275137960910797,0.09398860484361649
137,0.05729757249355316,0.021406972780823708,0.12829646468162537,0.09510958939790726
138,0.05717496573925018,0.021343354135751724,0.12759141623973846,0.09467645734548569
139,0.057294052094221115,0.0213874951004982,0.1266201138496399,0.09336081892251968
140,0.05735667422413826,0.02143370546400547,0.13005034625530243,0.09657727926969528
141,0.05732084810733795,0.021398965269327164,0.1285889446735382,0.09598419815301895
142,0.05722074955701828,0.021336844190955162,0.1265571117401123,0.09160735458135605
143,0.057127129286527634,0.021305769681930542,0.1263696551322937,0.09282874315977097
144,0.05733485892415047,0.021412650123238564,0.12366444617509842,0.09045636653900146
145,0.05708076432347298,0.02126365900039673,0.1283620446920395,0.09527184069156647
146,0.05706849321722984,0.021276475861668587,0.12856557965278625,0.09523869305849075
147,0.05713189020752907,0.021306365728378296,0.1299673616886139,0.09578359872102737
148,0.057068757712841034,0.021257851272821426,0.13252201676368713,0.10068925470113754
149,0.05703892931342125,0.021256210282444954,0.12868133187294006,0.09588947892189026
150,0.05692768469452858,0.02118649333715439,0.1258542537689209,0.0923362672328949
151,0.056969836354255676,0.02120971865952015,0.13219226896762848,0.09743474423885345
152,0.05693499743938446,0.021190810948610306,0.13064175844192505,0.0976310521364212
153,0.05694793909788132,0.02119256742298603,0.12574568390846252,0.09247145801782608
154,0.05707712471485138,0.021262245252728462,0.1258828192949295,0.09294089674949646
155,0.05687612295150757,0.02115466631948948,0.12774638831615448,0.09418507665395737
156,0.056945398449897766,0.02118958719074726,0.12576524913311005,0.09312421083450317
157,0.056871943175792694,0.021155094727873802,0.12990093231201172,0.09690756350755692
158,0.0569746159017086,0.02121858112514019,0.1269967406988144,0.09230858832597733
159,0.05691171810030937,0.021166736260056496,0.12403702735900879,0.0908169373869896
160,0.05668128654360771,0.02106316201388836,0.1310044229030609,0.09842254221439362
161,0.056762538850307465,0.021091699600219727,0.13013994693756104,0.09496133029460907
162,0.056668054312467575,0.02105553261935711,0.12886907160282135,0.0954592302441597
163,0.05675884336233139,0.021088209003210068,0.12697863578796387,0.09320632368326187
164,0.05663704872131348,0.021046346053481102,0.13326434791088104,0.10123053193092346
165,0.056765951216220856,0.021107465028762817,0.13347503542900085,0.10093498229980469
166,0.05672990903258324,0.021085388958454132,0.1269647181034088,0.0927279144525528
167,0.05665099248290062,0.021030128002166748,0.12762010097503662,0.09412164986133575
168,0.05664096400141716,0.021033048629760742,0.13305248320102692,0.1009538397192955
169,0.05653514340519905,0.02098032273352146,0.13034890592098236,0.09783493727445602
170,0.05655192583799362,0.02099803276360035,0.12607130408287048,0.09235786646604538
171,0.056548163294792175,0.020991051569581032,0.12792611122131348,0.09411215037107468
172,0.05661442130804062,0.021016418933868408,0.129243403673172,0.09505637735128403
173,0.056557394564151764,0.02098643220961094,0.1287371963262558,0.09600818157196045
174,0.05661826208233833,0.02102304995059967,0.12709353864192963,0.0934700295329094
175,0.05644937604665756,0.020913241431117058,0.1284870058298111,0.09598883986473083
176,0.056568462401628494,0.0209825299680233,0.12649047374725342,0.09236249327659607
177,0.05654170364141464,0.020979560911655426,0.1278286725282669,0.0937863364815712
178,0.056405190378427505,0.020908646285533905,0.12808822095394135,0.09442389011383057
179,0.05647927522659302,0.020948613062500954,0.12587541341781616,0.09211812168359756
180,0.05636139586567879,0.020891819149255753,0.1296890377998352,0.09603319317102432
181,0.05642024800181389,0.0209188275039196,0.12932473421096802,0.09692075848579407
182,0.05636487156152725,0.020877424627542496,0.1284593790769577,0.09526732563972473
183,0.056455109268426895,0.020940152928233147,0.12854519486427307,0.09629333764314651
184,0.05642905458807945,0.02090403065085411,0.12873424589633942,0.09386085718870163
185,0.056386373937129974,0.020887617021799088,0.12736977636814117,0.09503434598445892
186,0.056315019726753235,0.02086305059492588,0.12995269894599915,0.09660735726356506
187,0.05623231828212738,0.020803455263376236,0.12755851447582245,0.09407427906990051
188,0.05645565688610077,0.020934756845235825,0.1271018534898758,0.09396597743034363
189,0.05631270632147789,0.020845996215939522,0.12907624244689941,0.09437118470668793
190,0.056322742253541946,0.020837659016251564,0.1291906088590622,0.09293697774410248
191,0.056316763162612915,0.02085236646234989,0.1320914775133133,0.10019043833017349
192,0.056131232529878616,0.020757386460900307,0.1270410567522049,0.09396861493587494
193,0.05619201436638832,0.020801132544875145,0.13049429655075073,0.09814408421516418
194,0.0560419075191021,0.02070434018969536,0.12704066932201385,0.09401696175336838
195,0.056153710931539536,0.020752204582095146,0.1274314820766449,0.0942223072052002
196,0.05626392364501953,0.02081906609237194,0.13329657912254333,0.10142160952091217
197,0.05620338395237923,0.020797893404960632,0.128923699259758,0.09590466320514679
198,0.056239817291498184,0.02081618271768093,0.1272076666355133,0.09425832331180573
199,0.055990640074014664,0.020689135417342186,0.12737120687961578,0.09470222145318985
200,0.05615796893835068,0.02075883001089096,0.12818965315818787,0.09433841705322266
201,0.05604826658964157,0.020710734650492668,0.1317267268896103,0.09822912514209747
202,0.056026335805654526,0.02071022242307663,0.13095314800739288,0.09915128350257874
203,0.0560530424118042,0.020705649629235268,0.1263057440519333,0.09309328347444534
204,0.056041065603494644,0.020688330754637718,0.13286824524402618,0.10030069947242737
205,0.05603868141770363,0.02072569541633129,0.12534591555595398,0.09240678697824478
206,0.0559874027967453,0.020674705505371094,0.12834066152572632,0.09663407504558563
207,0.05607342720031738,0.020714104175567627,0.1302502304315567,0.09786910563707352
208,0.05599788576364517,0.020677393302321434,0.1293405443429947,0.09643609821796417
209,0.055956531316041946,0.02065630629658699,0.1278856247663498,0.09478289633989334
210,0.05605990067124367,0.020721785724163055,0.1280611902475357,0.09488753974437714
211,0.0560339093208313,0.020695796236395836,0.12965328991413116,0.0969509556889534
212,0.05587998405098915,0.02061314322054386,0.13017836213111877,0.09713670611381531
213,0.05589643493294716,0.02063419483602047,0.13077197968959808,0.09859003126621246
214,0.0558563731610775,0.020594876259565353,0.13509501516819,0.10060436278581619
215,0.0558227002620697,0.020602170377969742,0.1310465931892395,0.09843648225069046
216,0.05584557726979256,0.0206025168299675,0.12996947765350342,0.09625394642353058
217,0.05598979443311691,0.020684242248535156,0.12650078535079956,0.0928838849067688
218,0.055869705975055695,0.02061779797077179,0.12555333971977234,0.0917154923081398
219,0.05605211853981018,0.02071307599544525,0.12911860644817352,0.09600284695625305
220,0.0558309331536293,0.020584600046277046,0.12831667065620422,0.09668929129838943
221,0.056075628846883774,0.020714018493890762,0.1360090970993042,0.10160261392593384
222,0.055726081132888794,0.020540669560432434,0.12987318634986877,0.09689603745937347
223,0.05567742511630058,0.020505154505372047,0.1284899115562439,0.09540954232215881
224,0.05584130808711052,0.020577285438776016,0.12786220014095306,0.09342415630817413
225,0.055773135274648666,0.020556874573230743,0.12852603197097778,0.0934726893901825
226,0.05586119368672371,0.020577264949679375,0.12655718624591827,0.09452227503061295
227,0.055819787085056305,0.0205822866410017,0.1248370036482811,0.09138356894254684
228,0.055689163506031036,0.020517077296972275,0.12947137653827667,0.09536541998386383
229,0.055776096880435944,0.020567698404192924,0.12945741415023804,0.09529602527618408
230,0.055668916553258896,0.020501520484685898,0.12354210019111633,0.08946425467729568
231,0.05565939098596573,0.020502058789134026,0.1284705251455307,0.09587353467941284
232,0.05559803545475006,0.020467551425099373,0.1293065994977951,0.09512434899806976
233,0.05572325736284256,0.02052169106900692,0.12677407264709473,0.09191334247589111
234,0.05552246794104576,0.020434748381376266,0.13125371932983398,0.09955865144729614
235,0.0555993877351284,0.020457230508327484,0.12582401931285858,0.09122221171855927
236,0.05574643239378929,0.020522084087133408,0.13042449951171875,0.09709060192108154
237,0.055579837411642075,0.020445015281438828,0.12942062318325043,0.09584319591522217
238,0.05558938533067703,0.020457325503230095,0.12840446829795837,0.09610855579376221
239,0.0555168017745018,0.02042347379028797,0.12871414422988892,0.0950605645775795
240,0.05552688613533974,0.0204327292740345,0.13012084364891052,0.0979645699262619
241,0.05558757856488228,0.020445529371500015,0.1276218742132187,0.0948200672864914
242,0.05557751655578613,0.020443003624677658,0.13038545846939087,0.09828748553991318
243,0.05560022592544556,0.020445862784981728,0.12562866508960724,0.09289886802434921
244,0.05555497854948044,0.020434198901057243,0.12831611931324005,0.09431321918964386
245,0.05537597835063934,0.020352311432361603,0.13054829835891724,0.0977146327495575
246,0.05546870082616806,0.020397650077939034,0.13065047562122345,0.09834819287061691
247,0.05541813746094704,0.02037213183939457,0.13031095266342163,0.0977446660399437
248,0.05567534640431404,0.02047847770154476,0.13130000233650208,0.09949138760566711
249,0.05549958348274231,0.020398292690515518,0.12877734005451202,0.09567222744226456
250,0.05541210249066353,0.020348813384771347,0.1272854208946228,0.09361309558153152
251,0.05563484504818916,0.02046368643641472,0.13256877660751343,0.10152597725391388
252,0.05566755309700966,0.020482655614614487,0.13042409718036652,0.09668540209531784
253,0.05539155751466751,0.020352810621261597,0.13150803744792938,0.09793450683355331
254,0.05543676018714905,0.02037622779607773,0.12812882661819458,0.09519294649362564
255,0.055342044681310654,0.0203346349298954,0.12960994243621826,0.09798628091812134
256,0.05551910772919655,0.02041175775229931,0.1326821893453598,0.09887566417455673
257,0.05550621077418327,0.02038491889834404,0.12865780293941498,0.09449128061532974
258,0.055492669343948364,0.020393148064613342,0.12591949105262756,0.09304216504096985
259,0.05529622361063957,0.020308297127485275,0.12797024846076965,0.09638050198554993
260,0.055436160415410995,0.02035938762128353,0.12808150053024292,0.09468421339988708
261,0.05528106912970543,0.020281441509723663,0.13176599144935608,0.09902983158826828
262,0.05546407029032707,0.020374147221446037,0.1284506469964981,0.09609375894069672
263,0.055307116359472275,0.020297901704907417,0.12773889303207397,0.0959148034453392
264,0.055409353226423264,0.020356137305498123,0.13050717115402222,0.0977180078625679
265,0.05529462546110153,0.02029634825885296,0.13113895058631897,0.09874208271503448
266,0.05533001199364662,0.02032146044075489,0.12554603815078735,0.0917532816529274
267,0.055350322276353836,0.02031129226088524,0.1319805532693863,0.09850528836250305
268,0.05534696951508522,0.02031426690518856,0.1299009919166565,0.09694996476173401
269,0.055134374648332596,0.020211882889270782,0.12776687741279602,0.09614468365907669
270,0.05546560510993004,0.020355915650725365,0.1302775889635086,0.09592954814434052
271,0.05526525899767876,0.02029159851372242,0.13213782012462616,0.09956701844930649
272,0.05550818145275116,0.020401272922754288,0.12642957270145416,0.09308591485023499
273,0.05521557480096817,0.020259015262126923,0.12896931171417236,0.09578529745340347
274,0.055102381855249405,0.020205648615956306,0.12869277596473694,0.09656049311161041
275,0.055275265127420425,0.020264383405447006,0.1295410543680191,0.09714004397392273
276,0.055123891681432724,0.02019791677594185,0.12682104110717773,0.09401749819517136
277,0.05535019561648369,0.020328447222709656,0.13175131380558014,0.10111528635025024
278,0.055209483951330185,0.020245514810085297,0.13217298686504364,0.09927527606487274
279,0.05523034930229187,0.020250439643859863,0.13088074326515198,0.09854341298341751
280,0.05518372729420662,0.0202344860881567,0.12652617692947388,0.0944533571600914
281,0.05527780205011368,0.020276987925171852,0.12540371716022491,0.09125993400812149
282,0.055158551782369614,0.020224764943122864,0.12600769102573395,0.09388459473848343
283,0.05517614260315895,0.020240990445017815,0.12762507796287537,0.09400678426027298
284,0.05511264130473137,0.020184317603707314,0.12800908088684082,0.09651556611061096
285,0.055073801428079605,0.020162854343652725,0.1294158697128296,0.09676054120063782
286,0.055189572274684906,0.020223628729581833,0.12443578243255615,0.0920080691576004
287,0.05517667159438133,0.020236225798726082,0.12684273719787598,0.09254928678274155
288,0.05506688728928566,0.02018117904663086,0.12573082745075226,0.09282836318016052
289,0.055203069001436234,0.020219124853610992,0.13034284114837646,0.09597167372703552
290,0.05517220124602318,0.020223509520292282,0.1283915787935257,0.0961710661649704
291,0.05502677708864212,0.020147567614912987,0.1279023289680481,0.09667330980300903
292,0.05509309843182564,0.020174793899059296,0.12879924476146698,0.09772147983312607
293,0.055210236459970474,0.020247701555490494,0.12844496965408325,0.09770024567842484
294,0.055073875933885574,0.020183809101581573,0.12650331854820251,0.09276902675628662
295,0.055049821734428406,0.020151950418949127,0.13120542466640472,0.09787320345640182
296,0.05518220737576485,0.020245321094989777,0.12622568011283875,0.09274172782897949
297,0.05512458458542824,0.02019120752811432,0.12958723306655884,0.09830337762832642
298,0.05501652881503105,0.020142870023846626,0.13035757839679718,0.09852646291255951
299,0.05497969686985016,0.020121965557336807,0.13005033135414124,0.09699972718954086
